rule_id,rule_level,http_method_post,status_code,url_length,bytes_sent,has_sqli_token,has_xss_token,has_cmd_token,has_traversal,has_encoded_chars,source_is_external,requests_per_min,failed_logins,hour_of_day,is_off_hours,label,attack_type
0,2,1,200,15,6581,0,0,0,0,0,0,1.7,0,3,1,0,benign
100121,10,0,302,28,1490,0,0,0,0,0,1,8.14,0,23,1,1,xss
31101,0,1,200,97,4583,0,0,0,0,0,0,0.89,0,3,1,0,benign
0,0,0,200,88,1459,0,0,0,0,0,0,0.5,1,4,1,0,benign
31100,1,1,200,15,4610,0,0,0,0,0,1,3.41,0,11,0,0,benign
31100,1,1,200,17,2807,0,0,0,0,0,0,2.06,0,0,1,0,benign
31101,3,0,200,17,1338,0,0,0,0,0,0,4.38,0,17,0,0,benign
100120,8,1,200,81,3448,0,1,0,0,1,1,5.08,0,13,0,1,xss
0,4,0,304,17,3442,0,0,0,0,0,0,3.13,1,10,0,0,benign
31108,13,1,200,62,5090,0,0,1,0,1,1,8.61,0,18,0,1,command_injection
100120,9,0,200,28,7836,0,0,0,0,0,1,8.62,1,22,1,1,xss
31100,1,1,200,22,4046,0,0,0,0,0,0,0.55,0,18,0,0,benign
31101,1,0,200,22,1156,0,0,0,0,0,0,4.51,0,2,1,0,benign
100110,10,0,200,28,12713,0,0,0,0,0,0,158.1,333,9,0,1,brute_force
100111,12,0,200,28,9082,0,0,0,0,0,1,149.54,201,8,0,1,brute_force
100140,10,0,500,64,5242,0,0,0,0,0,1,5.29,1,16,0,1,file_inclusion
31103,13,0,200,57,730,1,0,0,0,0,1,5.76,0,4,1,1,sql_injection
31101,4,1,200,25,2130,0,0,0,0,0,0,0.12,0,20,1,0,benign
31101,4,1,301,22,941,0,0,0,0,0,0,2.69,0,13,0,0,benign
100101,10,0,200,53,7468,1,0,0,0,1,0,7.19,0,11,0,1,sql_injection
100120,12,0,200,49,2675,0,1,0,0,0,1,4.36,0,21,1,1,xss
0,3,0,200,23,3524,0,0,0,0,0,0,4.44,1,22,1,0,benign
0,0,0,304,22,4617,0,0,0,0,0,0,4.5,1,7,1,0,benign
31120,11,0,500,64,4809,0,0,0,0,0,1,8.55,0,7,1,1,file_inclusion
31101,3,1,200,15,718,0,0,0,0,0,0,3.31,0,22,1,0,benign
31103,10,0,200,50,3949,1,0,0,0,0,1,7.83,0,10,0,1,sql_injection
31101,1,1,301,15,2685,0,0,0,0,0,0,3.75,0,5,1,0,benign
0,0,0,200,15,4193,0,0,0,0,0,0,3.4,0,5,1,0,benign
0,4,1,200,25,2328,0,0,0,0,0,0,4.7,0,12,0,0,benign
31100,2,1,200,22,4012,0,0,0,0,0,0,0.3,0,23,1,0,benign
31101,0,0,304,22,5493,0,0,0,0,0,0,0.29,1,21,1,0,benign
100110,10,0,200,28,11667,0,0,0,0,0,1,285.15,282,14,0,1,brute_force
31100,1,0,200,17,7350,0,0,0,0,0,0,3.77,1,19,1,0,benign
0,1,0,200,23,6866,0,0,0,0,0,0,0.18,0,1,1,0,benign
100100,11,0,200,50,14400,1,0,0,0,0,1,4.34,0,16,0,1,sql_injection
31100,4,1,200,15,6807,0,0,0,0,0,0,0.82,0,23,1,0,benign
0,1,0,200,15,3016,0,0,0,0,0,0,1.93,0,9,0,0,benign
31101,1,0,200,15,3055,0,0,0,0,0,0,2.8,0,13,0,0,benign
100130,13,1,200,62,13736,0,0,1,0,1,1,1.15,1,20,1,1,command_injection
31101,9,0,302,49,10652,0,1,0,0,0,0,6.09,1,14,0,1,xss
100110,12,0,200,28,2300,0,0,0,0,0,1,249.4,493,21,1,1,brute_force
31101,4,0,200,25,1872,0,0,0,0,0,0,4.08,1,12,0,0,benign
0,1,1,200,17,2919,0,0,0,0,0,0,3.45,0,22,1,0,benign
0,3,0,200,83,7202,0,0,0,0,0,0,4.28,0,10,0,0,benign
31101,9,1,302,49,12430,0,1,0,0,0,1,5.07,0,20,1,1,xss
100101,13,0,200,57,1159,1,0,0,0,0,1,3.66,0,18,0,1,sql_injection
31100,3,0,301,15,2826,0,0,0,0,0,1,1.72,0,20,1,0,benign
0,2,1,200,22,7699,0,0,0,0,0,0,4.35,0,8,0,0,benign
100130,14,1,200,51,2628,0,0,1,0,1,1,2.48,1,17,0,1,command_injection
100121,11,1,200,28,10509,0,0,0,0,0,1,5.53,0,3,1,1,xss
31108,11,1,200,62,8689,0,0,1,0,1,1,3.07,1,10,0,1,command_injection
0,2,1,200,15,4850,0,0,0,0,0,0,2.44,0,11,0,0,benign
0,2,0,304,15,5251,0,0,0,0,0,0,1.74,0,22,1,0,benign
31100,0,0,200,15,1902,0,0,0,0,0,0,0.39,0,22,1,0,benign
31100,1,1,200,15,2395,0,0,0,0,0,0,1.98,0,18,0,0,benign
31120,10,0,200,53,1521,0,0,1,1,0,1,7.36,0,0,1,1,file_inclusion
31101,4,1,304,15,2060,0,0,0,0,0,0,2.27,0,1,1,0,benign
0,2,1,301,15,2297,0,0,0,0,0,0,3.84,0,20,1,0,benign
31101,8,0,200,15,3339,0,0,0,0,0,0,1.68,0,13,0,0,benign
31101,7,0,200,53,3667,0,0,0,0,0,0,1.03,0,0,1,0,benign
100140,13,0,200,64,1838,0,0,0,0,0,1,1.72,1,16,0,1,file_inclusion
100101,11,0,200,53,11381,1,0,0,0,1,1,7.39,0,5,1,1,sql_injection
0,0,0,301,25,3916,0,0,0,0,0,1,3.39,1,15,0,0,benign
31101,2,1,200,22,5944,0,0,0,0,0,0,3.29,1,15,0,0,benign
31100,1,0,200,15,3450,0,0,0,0,0,0,4.52,0,0,1,0,benign
0,8,1,301,25,4736,0,0,0,0,0,0,4.47,1,6,1,0,benign
0,4,1,200,23,5294,0,0,0,0,0,0,4.17,0,16,0,0,benign
100120,10,1,302,81,9875,0,1,0,0,1,1,6.32,0,9,0,1,xss
100101,13,0,200,59,3858,1,0,0,0,1,1,2.57,1,21,1,1,sql_injection
31100,4,0,200,15,3094,0,0,0,0,0,0,1.96,0,0,1,0,benign
31101,9,0,200,49,2814,0,1,0,0,0,1,3.02,0,8,0,1,xss
31101,3,1,200,25,4770,0,0,0,0,0,0,3.3,0,5,1,0,benign
0,0,0,301,6,3575,0,0,0,0,0,0,3.87,1,9,0,0,benign
100110,13,0,200,28,3870,0,0,0,0,0,1,181.62,75,11,0,1,brute_force
31101,1,0,200,6,5475,0,0,0,0,0,0,2.92,0,8,0,0,benign
31100,1,1,304,17,5635,0,0,0,0,0,0,4.38,0,23,1,0,benign
0,4,1,301,15,597,0,0,0,0,0,1,1.48,0,23,1,0,benign
31100,4,0,304,22,4158,0,0,0,0,0,0,1.91,1,16,0,0,benign
31100,2,1,200,15,4592,0,0,0,0,0,0,0.46,0,8,0,0,benign
31100,3,1,200,46,5335,0,0,0,0,0,0,0.22,0,10,0,0,benign
31103,11,0,500,50,6221,1,0,0,0,0,1,7.45,0,19,1,1,sql_injection
0,1,1,301,15,3813,0,0,0,0,0,0,0.75,1,11,0,0,benign
0,4,0,200,17,3895,0,0,0,0,0,0,2.72,1,0,1,0,benign
31101,3,0,200,15,1372,0,0,0,0,0,1,1.43,1,17,0,0,benign
100130,13,1,200,62,11713,0,0,1,0,1,0,6.26,0,15,0,1,command_injection
31101,4,0,200,15,1311,0,0,0,0,0,0,2.32,1,15,0,0,benign
100140,13,0,500,53,14932,0,0,1,1,0,1,1.81,1,3,1,1,file_inclusion
5712,11,0,200,28,4212,0,0,0,0,0,1,193.79,406,5,1,1,brute_force
0,3,1,200,17,6471,0,0,0,0,0,0,0.54,0,1,1,0,benign
31101,2,0,200,15,7274,0,0,0,0,0,0,3.64,0,20,1,0,benign
0,3,0,301,15,3387,0,0,0,0,0,0,1.7,1,21,1,0,benign
31100,2,0,301,23,3159,0,0,0,0,0,0,4.37,0,9,0,0,benign
0,4,1,200,15,678,0,0,0,0,0,0,2.48,0,9,0,0,benign
0,2,1,200,6,6671,0,0,0,0,0,0,1.05,0,9,0,0,benign
100140,11,0,500,64,3931,0,0,0,0,0,1,8.41,1,10,0,1,file_inclusion
31101,3,1,301,22,788,0,0,0,0,0,0,3.66,0,0,1,0,benign
31100,1,1,200,84,3074,0,0,0,0,0,0,0.71,0,7,1,0,benign
31120,13,0,500,53,7485,0,0,1,1,0,1,1.31,0,20,1,1,file_inclusion
31101,10,1,304,23,5272,0,0,0,0,0,0,1.76,0,15,0,0,benign
31101,2,1,200,6,274,0,0,0,0,0,0,1.85,0,23,1,0,benign
100130,13,1,200,51,7859,0,0,1,0,1,0,2.49,0,17,0,1,command_injection
31101,4,0,200,25,3808,0,0,0,0,0,0,2.85,0,1,1,0,benign
0,3,1,200,22,4540,0,0,0,0,0,0,1.57,0,9,0,0,benign
0,1,0,301,15,7089,0,0,0,0,0,0,1.13,1,16,0,0,benign
31101,3,0,301,15,5657,0,0,0,0,0,0,0.58,0,16,0,0,benign
31100,2,1,200,15,1647,0,0,0,0,0,1,1.36,0,11,0,0,benign
100121,11,0,200,81,1574,0,1,0,0,1,1,7.84,1,4,1,1,xss
31101,4,0,301,15,4675,0,0,0,0,0,0,4.95,0,2,1,0,benign
31100,0,1,200,23,6839,0,0,0,0,0,0,1.28,0,17,0,0,benign
100110,10,0,200,28,3657,0,0,0,0,0,1,100.24,403,15,0,1,brute_force
0,9,1,200,15,3075,0,0,0,0,0,0,0.99,0,10,0,0,benign
0,3,0,304,15,2943,0,0,0,0,0,1,4.6,0,10,0,0,benign
0,0,0,200,15,7479,0,0,0,0,0,0,3.97,0,13,0,0,benign
31100,4,0,200,22,3102,0,0,0,0,0,0,2.29,1,12,0,0,benign
31101,1,1,200,15,1483,0,0,0,0,0,0,2.34,1,9,0,0,benign
31100,4,0,200,17,1384,0,0,0,0,0,0,4.23,0,19,1,0,benign
100140,11,0,500,53,8107,0,0,1,1,0,0,8.06,0,4,1,1,file_inclusion
0,2,1,200,15,3239,0,0,0,0,0,0,1.91,1,18,0,0,benign
31100,3,1,200,87,1676,0,0,0,0,0,0,1.77,1,15,0,0,benign
31100,1,0,301,22,3060,0,0,0,0,0,0,4.39,0,3,1,0,benign
31103,13,0,500,53,14863,1,0,0,0,1,1,1.35,0,22,1,1,sql_injection
31108,11,1,200,51,9070,0,0,1,0,1,1,1.56,0,16,0,1,command_injection
31101,2,0,200,23,1219,0,0,0,0,0,0,1.03,0,6,1,0,benign
31120,10,0,500,64,14090,0,0,0,0,0,1,8.73,0,19,1,1,file_inclusion
0,3,0,304,15,5142,0,0,0,0,0,0,0.95,0,0,1,0,benign
0,2,0,304,15,1043,0,0,0,0,0,0,4.99,0,13,0,0,benign
31101,4,1,304,15,6423,0,0,0,0,0,0,1.98,0,22,1,0,benign
100111,14,0,200,28,9507,0,0,0,0,0,1,192.86,311,20,1,1,brute_force
31100,2,1,200,22,2602,0,0,0,0,0,1,2.14,1,18,0,0,benign
31100,0,0,301,22,3416,0,0,0,0,0,0,1.18,0,23,1,0,benign
0,4,1,200,17,5989,0,0,0,0,0,0,4.04,0,17,0,0,benign
31101,4,1,301,15,4217,0,0,0,0,0,0,2.72,1,22,1,0,benign
100101,13,0,200,53,11175,1,0,0,0,1,1,4.92,0,12,0,1,sql_injection
31100,1,0,200,6,2727,0,0,0,0,0,0,0.95,1,4,1,0,benign
5712,12,0,200,28,8166,0,0,0,0,0,0,83.95,273,23,1,1,brute_force
31101,2,0,200,15,1140,0,0,0,0,0,0,2.85,1,1,1,0,benign
100140,13,0,200,53,819,0,0,1,1,0,1,8.02,1,4,1,1,file_inclusion
100140,13,0,500,64,2901,0,0,0,0,0,1,5.85,1,18,0,1,file_inclusion
31120,11,0,200,53,10950,0,0,1,1,0,1,7.93,1,16,0,1,file_inclusion
0,2,1,200,15,5706,0,0,0,0,0,0,4.36,0,7,1,0,benign
0,2,0,200,17,6036,0,0,0,0,0,0,0.49,0,17,0,0,benign
31101,4,1,304,22,520,0,0,0,0,0,0,0.55,1,7,1,0,benign
31101,2,0,304,17,3082,0,0,0,0,0,1,3.73,0,21,1,0,benign
0,3,0,200,17,1170,0,0,0,0,0,0,2.35,1,14,0,0,benign
0,1,1,301,6,6744,0,0,0,0,0,0,3.05,0,1,1,0,benign
0,2,0,301,15,5452,0,0,0,0,0,0,4.72,0,6,1,0,benign
0,2,0,304,15,7965,0,0,0,0,0,1,2.85,1,23,1,0,benign
0,0,1,200,15,6425,0,0,0,0,0,1,4.91,0,22,1,0,benign
31101,1,1,200,6,2636,0,0,0,0,0,0,0.57,1,22,1,0,benign
100121,10,0,200,28,14905,0,0,0,0,0,0,5.54,1,8,0,1,xss
31101,12,1,200,49,3709,0,1,0,0,0,1,7.34,0,7,1,1,xss
31100,3,0,304,15,4998,0,0,0,0,0,0,4.68,0,15,0,0,benign
100100,12,0,200,57,3517,1,0,0,0,0,1,4.26,0,6,1,1,sql_injection
100121,8,0,302,81,8287,0,1,0,0,1,1,4.3,0,11,0,1,xss
100140,11,0,500,64,1943,0,0,0,0,0,1,7.85,0,12,0,1,file_inclusion
31100,4,1,200,6,7349,0,0,0,0,0,0,2.91,1,11,0,0,benign
100100,14,0,500,57,4466,1,0,0,0,0,1,9.81,0,19,1,1,sql_injection
31100,3,0,200,23,5053,0,0,0,0,0,0,4.05,0,5,1,0,benign
31100,1,0,200,25,410,0,0,0,0,0,0,0.16,0,7,1,0,benign
0,4,0,304,15,1095,0,0,0,0,0,0,2.34,0,2,1,0,benign
31100,0,0,200,15,2366,0,0,0,0,0,0,2.1,0,20,1,0,benign
31101,1,0,304,22,3838,0,0,0,0,0,0,0.63,0,3,1,0,benign
31101,4,0,200,15,3760,0,0,0,0,0,0,2.99,0,12,0,0,benign
31100,3,1,301,25,855,0,0,0,0,0,0,2.05,0,1,1,0,benign
100120,10,1,302,81,5918,0,1,0,0,1,1,3.06,0,11,0,1,xss
31101,1,0,200,15,1831,0,0,0,0,0,1,1.49,0,2,1,0,benign
31100,4,0,200,25,2996,0,0,0,0,0,0,3.65,0,22,1,0,benign
0,4,1,200,15,4377,0,0,0,0,0,1,3.83,1,9,0,0,benign
100111,10,0,200,28,7980,0,0,0,0,0,1,243.5,340,19,1,1,brute_force
100111,10,0,200,28,10684,0,0,0,0,0,1,121.31,68,5,1,1,brute_force
100110,14,0,200,28,12018,0,0,0,0,0,1,296.1,131,4,1,1,brute_force
0,4,1,200,15,5432,0,0,0,0,0,0,1.9,0,9,0,0,benign
100130,12,1,200,51,11247,0,0,1,0,1,1,9.7,1,4,1,1,command_injection
31101,1,1,200,25,4223,0,0,0,0,0,0,2.72,0,2,1,0,benign
0,2,0,301,15,1140,0,0,0,0,0,0,1.2,0,12,0,0,benign
31100,2,0,304,15,6769,0,0,0,0,0,0,4.25,0,0,1,0,benign
31101,4,1,200,15,3010,0,0,0,0,0,0,4.6,0,7,1,0,benign
0,2,0,200,17,3085,0,0,0,0,0,0,2.89,1,14,0,0,benign
31100,3,1,304,15,393,0,0,0,0,0,0,4.62,0,18,0,0,benign
100110,12,0,200,28,7948,0,0,0,0,0,1,241.64,418,5,1,1,brute_force
31101,3,0,200,17,7830,0,0,0,0,0,0,3.27,0,13,0,0,benign
31100,2,1,200,15,7678,0,0,0,0,0,0,0.31,0,14,0,0,benign
31101,1,0,304,22,5248,0,0,0,0,0,0,4.78,0,20,1,0,benign
31101,4,0,200,15,3977,0,0,0,0,0,0,1.34,0,0,1,0,benign
0,3,1,200,6,2600,0,0,0,0,0,0,3.07,0,22,1,0,benign
0,0,0,200,15,4238,0,0,0,0,0,0,4.38,0,1,1,0,benign
31100,3,1,301,15,7605,0,0,0,0,0,0,1.9,1,16,0,0,benign
0,1,1,200,15,284,0,0,0,0,0,0,0.75,0,6,1,0,benign
100130,14,1,200,62,13909,0,0,1,0,1,1,2.49,0,21,1,1,command_injection
100121,10,0,302,49,10618,0,1,0,0,0,0,2.7,0,9,0,1,xss
5712,14,0,200,28,1331,0,0,0,0,0,1,80.84,340,20,1,1,brute_force
31100,0,1,200,15,6559,0,0,0,0,0,0,2.08,0,3,1,0,benign
31101,2,1,301,23,907,0,0,0,0,0,0,1.07,1,10,0,0,benign
0,3,0,200,23,4650,0,0,0,0,0,0,2.96,0,13,0,0,benign
31100,2,0,304,15,4467,0,0,0,0,0,0,1.34,0,17,0,0,benign
100130,14,1,200,51,14060,0,0,1,0,1,1,7.15,1,2,1,1,command_injection
100100,13,0,200,50,1168,1,0,0,0,0,1,8.29,1,1,1,1,sql_injection
100110,14,0,200,28,11467,0,0,0,0,0,1,110.11,435,1,1,1,brute_force
100140,10,0,200,64,9870,0,0,0,0,0,0,5.12,0,6,1,1,file_inclusion
31100,4,1,200,22,7509,0,0,0,0,0,0,1.82,0,13,0,0,benign
0,1,0,200,23,2869,0,0,0,0,0,0,0.95,0,17,0,0,benign
100110,12,0,200,28,13834,0,0,0,0,0,1,140.19,456,13,0,1,brute_force
31101,3,1,304,17,6791,0,0,0,0,0,1,4.55,0,16,0,0,benign
100110,14,0,200,28,1416,0,0,0,0,0,1,210.25,332,21,1,1,brute_force
100110,12,0,200,28,13496,0,0,0,0,0,1,86.37,110,20,1,1,brute_force
31101,2,1,200,6,5771,0,0,0,0,0,1,2.39,0,20,1,0,benign
5712,11,0,200,28,7409,0,0,0,0,0,1,191.0,225,21,1,1,brute_force
31100,4,1,304,15,5652,0,0,0,0,0,0,1.89,0,16,0,0,benign
100140,12,0,200,64,11562,0,0,0,0,0,1,5.1,0,11,0,1,file_inclusion
0,4,1,301,15,5369,0,0,0,0,0,0,1.26,1,20,1,0,benign
31101,2,1,304,15,7008,0,0,0,0,0,0,4.97,0,16,0,0,benign
31100,1,1,200,15,5154,0,0,0,0,0,0,2.0,0,20,1,0,benign
31108,12,1,200,62,8408,0,0,1,0,1,1,5.91,0,9,0,1,command_injection
100121,12,1,302,81,1307,0,1,0,0,1,1,8.53,0,7,1,1,xss
100101,11,0,200,57,787,1,0,0,0,0,1,6.3,0,10,0,1,sql_injection
5712,14,0,200,28,1657,0,0,0,0,0,1,229.32,118,11,0,1,brute_force
100120,12,1,302,28,10684,0,0,0,0,0,1,1.37,0,22,1,1,xss
100110,10,0,200,28,14858,0,0,0,0,0,1,239.42,362,19,1,1,brute_force
0,4,0,200,15,2601,0,0,0,0,0,0,1.95,0,8,0,0,benign
100101,13,0,500,57,3723,1,0,0,0,0,1,5.1,0,2,1,1,sql_injection
31100,3,1,200,15,3211,0,0,0,0,0,0,0.63,1,2,1,0,benign
100120,9,1,302,28,13319,0,0,0,0,0,0,9.6,0,10,0,1,xss
31100,3,0,301,25,212,0,0,0,0,0,0,0.44,1,23,1,0,benign
31101,1,1,200,22,3923,0,0,0,0,0,0,0.36,0,22,1,0,benign
31100,3,1,304,22,6733,0,0,0,0,0,0,4.29,0,21,1,0,benign
100130,12,1,200,51,3454,0,0,1,0,1,1,2.63,0,2,1,1,command_injection
100140,12,0,500,64,6274,0,0,0,0,0,1,1.69,0,16,0,1,file_inclusion
100140,11,0,500,53,7354,0,0,1,1,0,1,2.43,0,19,1,1,file_inclusion
100100,10,0,200,50,4898,1,0,0,0,0,1,4.29,0,19,1,1,sql_injection
31108,12,1,200,51,1379,0,0,1,0,1,1,6.48,1,16,0,1,command_injection
100101,12,0,200,59,9163,1,0,0,0,1,1,0.51,1,21,1,1,sql_injection
100101,10,0,500,57,14351,1,0,0,0,0,1,4.79,1,0,1,1,sql_injection
31101,1,1,304,17,7083,0,0,0,0,0,0,3.42,0,17,0,0,benign
31101,3,1,301,15,6943,0,0,0,0,0,0,0.49,0,19,1,0,benign
100140,13,0,500,53,3007,0,0,1,1,0,1,1.71,0,11,0,1,file_inclusion
100120,12,0,200,49,769,0,1,0,0,0,1,6.77,0,23,1,1,xss
0,3,1,200,15,6081,0,0,0,0,0,0,0.21,0,3,1,0,benign
31100,0,0,200,6,6342,0,0,0,0,0,0,0.41,0,8,0,0,benign
31101,11,0,302,81,12951,0,1,0,0,1,1,5.73,0,3,1,1,xss
100140,11,0,200,53,8670,0,0,1,1,0,1,3.72,1,3,1,1,file_inclusion
100110,13,0,200,28,10717,0,0,0,0,0,1,109.96,166,12,0,1,brute_force
100121,11,0,302,81,6219,0,1,0,0,1,1,8.27,0,21,1,1,xss
0,2,0,200,22,1570,0,0,0,0,0,0,0.17,0,13,0,0,benign
31100,9,1,301,15,7986,0,0,0,0,0,0,4.29,0,2,1,0,benign
31120,11,0,200,53,10530,0,0,1,1,0,1,9.28,0,21,1,1,file_inclusion
0,4,0,304,15,4907,0,0,0,0,0,0,2.58,0,15,0,0,benign
100121,10,0,200,81,4014,0,1,0,0,1,1,2.77,0,15,0,1,xss
100100,11,0,200,59,4518,1,0,0,0,1,1,5.51,0,0,1,1,sql_injection
100120,8,0,302,49,14228,0,1,0,0,0,1,2.71,0,20,1,1,xss
0,3,0,200,17,1637,0,0,0,0,0,0,1.34,0,15,0,0,benign
31108,11,1,200,51,9299,0,0,1,0,1,1,5.42,0,22,1,1,command_injection
31100,3,1,200,15,4208,0,0,0,0,0,0,0.25,1,22,1,0,benign
31101,9,0,200,28,7520,0,0,0,0,0,1,1.11,0,4,1,1,xss
31101,4,1,304,38,7102,0,0,0,0,0,0,4.72,1,0,1,0,benign
100101,14,0,200,53,9064,1,0,0,0,1,1,3.48,0,17,0,1,sql_injection
31108,14,1,200,51,1431,0,0,1,0,1,0,8.15,0,11,0,1,command_injection
31101,3,0,304,17,7819,0,0,0,0,0,0,0.91,0,22,1,0,benign
31100,1,0,200,15,3766,0,0,0,0,0,0,1.76,0,14,0,0,benign
31120,13,0,500,64,13329,0,0,0,0,0,1,2.0,0,3,1,1,file_inclusion
5712,12,0,200,28,2478,0,0,0,0,0,1,228.69,130,22,1,1,brute_force
31100,1,0,301,6,1343,0,0,0,0,0,0,0.29,1,12,0,0,benign
0,0,0,304,83,2157,0,0,0,0,0,0,3.84,0,18,0,0,benign
31108,12,1,200,62,4590,0,0,1,0,1,1,6.29,0,10,0,1,command_injection
31120,13,0,200,64,969,0,0,0,0,0,1,8.13,0,11,0,1,file_inclusion
0,4,0,200,25,462,0,0,0,0,0,1,4.28,0,21,1,0,benign
100100,11,0,500,57,13431,1,0,0,0,0,1,2.42,1,7,1,1,sql_injection
31100,1,0,200,15,2521,0,0,0,0,0,0,3.05,0,0,1,0,benign
31101,3,1,200,23,5463,0,0,0,0,0,0,1.08,0,23,1,0,benign
0,3,0,301,105,2402,0,0,0,0,0,0,1.48,0,16,0,0,benign
31100,4,1,301,15,5681,0,0,0,0,0,1,1.16,0,15,0,0,benign
100130,12,1,200,51,14228,0,0,1,0,1,1,8.4,0,11,0,1,command_injection
0,0,0,200,15,5616,0,0,0,0,0,1,3.24,0,3,1,0,benign
31108,11,1,200,62,769,0,0,1,0,1,1,2.67,0,15,0,1,command_injection
31108,11,1,200,51,7161,0,0,1,0,1,1,9.24,0,13,0,1,command_injection
5712,13,0,200,28,861,0,0,0,0,0,1,280.5,480,13,0,1,brute_force
31101,1,1,304,22,6241,0,0,0,0,0,1,2.23,0,5,1,0,benign
31100,1,1,200,15,297,0,0,0,0,0,0,1.34,0,6,1,0,benign
31108,14,1,200,51,12064,0,0,1,0,1,0,7.54,0,15,0,1,command_injection
100140,11,0,200,53,11280,0,0,1,1,0,1,1.15,0,15,0,1,file_inclusion
31100,2,1,200,17,5747,0,0,0,0,0,0,4.14,1,11,0,0,benign
100130,11,1,200,51,13204,0,0,1,0,1,1,4.09,0,13,0,1,command_injection
31101,1,0,200,15,1794,0,0,0,0,0,0,1.23,0,14,0,0,benign
31101,3,0,200,15,7801,0,0,0,0,0,0,2.33,1,2,1,0,benign
100130,9,1,200,51,3759,0,0,1,0,1,1,6.6,0,5,1,1,command_injection
31101,10,1,200,15,2716,0,0,0,0,0,0,3.67,0,0,1,0,benign
31100,0,0,200,25,4638,0,0,0,0,0,0,2.57,0,23,1,0,benign
31100,4,1,200,15,332,0,0,0,0,0,0,4.24,0,6,1,0,benign
31100,2,0,301,25,6994,0,0,0,0,0,0,0.32,0,12,0,0,benign
0,1,0,200,23,4416,0,0,0,0,0,0,1.37,0,22,1,0,benign
31100,2,0,200,96,878,0,0,0,0,0,0,3.29,1,11,0,0,benign
31103,12,0,200,57,5986,1,0,0,0,0,1,9.33,0,19,1,1,sql_injection
31101,4,0,304,22,7182,0,0,0,0,0,0,1.65,0,13,0,0,benign
100100,11,0,500,53,10858,1,0,0,0,1,1,1.28,0,5,1,1,sql_injection
100130,12,1,200,62,342,0,0,1,0,1,1,8.96,1,15,0,1,command_injection
31120,11,0,500,53,532,0,0,1,1,0,1,9.72,0,21,1,1,file_inclusion
31101,0,0,301,15,2885,0,0,0,0,0,0,0.59,1,0,1,0,benign
0,3,1,301,70,1367,0,0,0,0,0,0,0.69,0,4,1,0,benign
0,4,1,200,84,650,0,0,0,0,0,0,1.23,0,6,1,0,benign
31100,0,1,304,15,404,0,0,0,0,0,0,4.53,0,17,0,0,benign
31101,0,0,200,15,1442,0,0,0,0,0,0,1.66,1,23,1,0,benign
31100,1,0,200,15,7218,0,0,0,0,0,1,3.66,0,12,0,0,benign
31101,3,0,304,25,4953,0,0,0,0,0,0,0.45,0,12,0,0,benign
5712,11,0,200,28,13319,0,0,0,0,0,1,63.27,425,3,1,1,brute_force
31100,7,0,301,59,545,0,0,0,0,0,0,4.5,0,21,1,0,benign
0,3,1,200,22,6634,0,0,0,0,0,0,4.91,1,22,1,0,benign
31100,1,0,200,15,7366,0,0,0,0,0,1,2.65,0,16,0,0,benign
31108,12,1,200,62,719,0,0,1,0,1,0,3.61,1,9,0,1,command_injection
31120,11,0,500,53,1142,0,0,1,1,0,1,7.36,1,4,1,1,file_inclusion
100111,12,0,200,28,13377,0,0,0,0,0,1,187.89,75,23,1,1,brute_force
100110,11,0,200,28,10341,0,0,0,0,0,1,285.86,365,10,0,1,brute_force
100101,12,0,200,53,7772,1,0,0,0,1,1,5.29,0,3,1,1,sql_injection
31100,1,1,304,90,7870,0,0,0,0,0,0,3.69,0,17,0,0,benign
0,1,1,200,23,3368,0,0,0,0,0,0,3.59,0,15,0,0,benign
100120,9,1,200,49,10677,0,1,0,0,0,1,3.45,1,10,0,1,xss
100111,12,0,200,28,9981,0,0,0,0,0,1,196.25,131,3,1,1,brute_force
100101,11,0,200,59,10801,1,0,0,0,1,1,8.63,1,8,0,1,sql_injection
31108,11,1,200,51,12791,0,0,1,0,1,1,3.42,0,5,1,1,command_injection
31101,1,1,200,25,3973,0,0,0,0,0,0,3.33,0,0,1,0,benign
31101,8,0,302,81,9623,0,1,0,0,1,1,2.71,0,5,1,1,xss
100111,12,0,200,28,2004,0,0,0,0,0,1,208.7,23,17,0,1,brute_force
31100,4,1,200,25,6745,0,0,0,0,0,0,1.23,0,18,0,0,benign
31120,13,0,200,64,6518,0,0,0,0,0,1,0.99,0,20,1,1,file_inclusion
31101,2,0,304,15,2991,0,0,0,0,0,0,3.57,0,21,1,0,benign
31100,9,1,301,17,3266,0,0,0,0,0,0,1.89,0,6,1,0,benign
31100,4,1,200,15,749,0,0,0,0,0,0,0.75,1,17,0,0,benign
100121,5,0,200,28,2993,0,0,0,0,0,1,1.13,0,13,0,1,xss
31101,4,0,304,15,6273,0,0,0,0,0,0,0.93,0,16,0,0,benign
31101,3,0,200,66,1974,0,0,0,0,0,0,0.95,0,3,1,0,benign
31101,2,1,304,17,5182,0,0,0,0,0,0,1.22,0,15,0,0,benign
31100,0,0,200,22,7502,0,0,0,0,0,0,0.31,0,3,1,0,benign
31101,7,1,200,17,1149,0,0,0,0,0,0,4.34,0,8,0,0,benign
5712,13,0,200,28,14803,0,0,0,0,0,1,158.55,122,5,1,1,brute_force
31101,1,0,304,25,3180,0,0,0,0,0,0,2.54,0,5,1,0,benign
0,8,1,200,76,3314,0,0,0,0,0,0,1.94,0,5,1,0,benign
